観測点名,都道府県,震度,Latitude,Longitude
妙高市関川（旧２）,新潟県,4,36.86666666666667,138.2
妙高市関山（旧）,新潟県,4,36.93333333333333,138.23333333333332
長岡市寺泊上田町,新潟県,4,37.65,138.76666666666668
三条市荻堀,新潟県,4,37.56666666666667,139.03333333333333
田上町原ケ崎新田,新潟県,4,37.7,139.05
湯沢町神立,新潟県,4,36.93333333333333,138.81666666666666
新発田市乙次,新潟県,4,37.916666666666664,139.3
新発田市中央町（旧）,新潟県,4,37.95,139.33333333333334
村上市今宿,新潟県,4,38.18333333333333,139.45
村上市府屋（旧）,新潟県,4,38.516666666666666,139.53333333333333
五泉市村松乙（旧）,新潟県,4,37.7,139.16666666666666
五泉市太田,新潟県,4,37.75,139.18333333333334
聖籠町諏訪山（旧）,新潟県,4,37.96666666666667,139.26666666666668
関川村下関（旧）,新潟県,4,38.083333333333336,139.56666666666666
阿賀野市畑江,新潟県,4,37.81666666666667,139.31666666666666
阿賀野市保田（旧）,新潟県,4,37.766666666666666,139.23333333333332
阿賀野市姥ヶ橋（旧）,新潟県,4,37.833333333333336,139.18333333333334
阿賀野市山崎,新潟県,4,37.833333333333336,139.26666666666668
阿賀町津川（旧）,新潟県,4,37.68333333333333,139.46666666666667
阿賀町鹿瀬支所,新潟県,4,37.7,139.48333333333332
阿賀町豊川,新潟県,4,37.63333333333333,139.46666666666667
新潟北区葛塚,新潟県,4,37.916666666666664,139.21666666666667
新潟中央区幸西,新潟県,4,37.916666666666664,139.05
新潟中央区新潟市役所（旧）,新潟県,4,37.916666666666664,139.03333333333333
新潟市横越中央,新潟県,4,37.85,139.15
新潟市船戸山,新潟県,4,37.86666666666667,139.1
新潟秋葉区程島,新潟県,4,37.78333333333333,139.11666666666667
新潟市小須戸,新潟県,4,37.75,139.06666666666666
新潟市味方,新潟県,4,37.78333333333333,139.01666666666668
新潟市親和町,新潟県,4,37.766666666666666,139.01666666666668
新潟市大野町,新潟県,4,37.85,139.01666666666668
新潟市西中,新潟県,4,37.733333333333334,138.86666666666667
新潟市旗屋,新潟県,4,37.8,138.91666666666666
新潟市三方,新潟県,4,37.766666666666666,138.96666666666667
佐渡市相川三町目（旧）,新潟県,4,38.03333333333333,138.23333333333332
佐渡市河原田本町,新潟県,4,38.0,138.31666666666666
佐渡市小木町（旧２）,新潟県,4,37.81666666666667,138.28333333333333
佐渡市徳和,新潟県,4,37.86666666666667,138.41666666666666
糸魚川市一の宮,新潟県,3,37.03333333333333,137.86666666666667
糸魚川市青海,新潟県,3,37.016666666666666,137.8
新発田市住田,新潟県,3,37.983333333333334,139.36666666666667
新発田市稲荷岡（旧）,新潟県,3,38.016666666666666,139.31666666666666
村上市塩町,新潟県,3,38.233333333333334,139.46666666666667
村上市三之町,新潟県,3,38.21666666666667,139.48333333333332
村上市山口,新潟県,3,38.11666666666667,139.45
村上市岩沢（旧）,新潟県,3,38.266666666666666,139.53333333333333
粟島浦村笹畑,新潟県,3,38.46666666666667,139.25
粟島浦村日ノ見山（旧）,新潟県,3,38.46666666666667,139.25
阿賀野市岡山町,新潟県,3,37.833333333333336,139.23333333333332
胎内市新和町,新潟県,3,38.06666666666667,139.41666666666666
胎内市黒川（旧）,新潟県,3,38.06666666666667,139.43333333333334
佐渡市相川金山,新潟県,3,38.03333333333333,138.25
佐渡市千種,新潟県,3,38.016666666666666,138.36666666666667
佐渡市両津湊（旧）,新潟県,3,38.083333333333336,138.43333333333334
佐渡市相川下戸村,新潟県,3,38.03333333333333,138.23333333333332
佐渡市新穂瓜生屋（旧）,新潟県,3,38.016666666666666,138.43333333333334
佐渡市畑野,新潟県,3,37.983333333333334,138.4
佐渡市真野新町（旧）,新潟県,3,37.96666666666667,138.35
佐渡市羽茂本郷,新潟県,3,37.85,138.31666666666666
只見町只見,福島県,A,37.35,139.31666666666666
西会津町野沢（旧）,福島県,A,37.583333333333336,139.65
柳津町柳津（旧）,福島県,A,37.53333333333333,139.71666666666667
須賀川市岩瀬支所（旧）,福島県,4,37.31666666666667,140.28333333333333
いわき市小名浜,福島県,4,36.95,140.9
双葉町新山（旧）,福島県,4,37.45,141.01666666666668
喜多方市御清水（旧）,福島県,4,37.65,139.86666666666667
喜多方市塩川町（旧）,福島県,4,37.6,139.88333333333333
喜多方市山都町（旧）,福島県,4,37.65,139.76666666666668
喜多方市高郷町,福島県,4,37.6,139.75
北塩原村北山（旧）,福島県,4,37.65,139.93333333333334
猪苗代町城南,福島県,4,37.56666666666667,140.1
会津坂下町市中三番甲,福島県,4,37.56666666666667,139.81666666666666
湯川村笈川（旧）,福島県,4,37.56666666666667,139.88333333333333
三島町宮下,福島県,4,37.46666666666667,139.65
福島金山町川口,福島県,4,37.45,139.51666666666668
福島昭和村下中津川（旧）,福島県,4,37.333333333333336,139.61666666666667
会津美里町新鶴庁舎（旧）,福島県,4,37.516666666666666,139.83333333333334
南会津町田島（旧）,福島県,4,37.2,139.76666666666668
南会津町古町,福島県,4,37.18333333333333,139.53333333333333
南会津町山口,福島県,4,37.21666666666667,139.53333333333333
福島市松木町,福島県,3,37.766666666666666,140.46666666666667
福島市五老内町（旧）,福島県,3,37.766666666666666,140.46666666666667
郡山市朝日,福島県,3,37.4,140.36666666666667
白河市郭内,福島県,3,37.13333333333333,140.21666666666667
白河市八幡小路（旧）,福島県,3,37.13333333333333,140.21666666666667
白河市表郷（旧）,福島県,3,37.05,140.3
白河市東,福島県,3,37.1,140.35
須賀川市八幡町（旧）,福島県,3,37.28333333333333,140.36666666666667
須賀川市長沼支所,福島県,3,37.28333333333333,140.21666666666667
二本松市針道（旧）,福島県,3,37.6,140.58333333333334
桑折町東大隅,福島県,3,37.85,140.51666666666668
国見町藤田（旧）,福島県,3,37.88333333333333,140.55
大玉村曲藤,福島県,3,37.516666666666666,140.33333333333334
大玉村玉井（旧）,福島県,3,37.53333333333333,140.36666666666667
鏡石町不時沼,福島県,3,37.25,140.35
泉崎村泉崎（旧）,福島県,3,37.15,140.3
中島村滑津（旧）,福島県,3,37.15,140.35
矢吹町一本木,福島県,3,37.2,140.33333333333334
棚倉町棚倉中居野,福島県,3,37.03333333333333,140.38333333333333
矢祭町東舘,福島県,3,36.86666666666667,140.41666666666666
塙町塙,福島県,3,36.95,140.41666666666666
玉川村小高,福島県,3,37.21666666666667,140.41666666666666
浅川町浅川,福島県,3,37.083333333333336,140.41666666666666
古殿町松川新桑原,福島県,3,37.083333333333336,140.55
田村市大越町,福島県,3,37.38333333333333,140.63333333333333
田村市都路町（旧）,福島県,3,37.43333333333333,140.8
本宮市本宮,福島県,3,37.516666666666666,140.4
本宮市糠沢,福島県,3,37.5,140.43333333333334
いわき市平梅本（旧）,福島県,3,37.05,140.88333333333333
相馬市中村（旧）,福島県,3,37.8,140.91666666666666
楢葉町北田,福島県,3,37.28333333333333,141.0
富岡町本岡,福島県,3,37.35,141.01666666666668
川内村上川内早渡,福島県,3,37.333333333333336,140.81666666666666
大熊町下野上,福島県,3,37.4,140.98333333333332
浪江町幾世橋,福島県,3,37.5,141.0
南相馬市原町区三島町,福島県,3,37.63333333333333,140.95
南相馬市原町区本町,福島県,3,37.65,140.95
南相馬市鹿島区（旧）,福島県,3,37.7,140.96666666666667
南相馬市小高区（旧）,福島県,3,37.56666666666667,141.0
会津若松市材木町（旧）,福島県,3,37.483333333333334,139.91666666666666
会津若松市東栄町,福島県,3,37.5,139.93333333333334
会津若松市北会津町,福島県,3,37.5,139.86666666666667
会津若松市河東町,福島県,3,37.55,139.93333333333334
喜多方市熱塩加納町,福島県,3,37.71666666666667,139.86666666666667
下郷町塩生,福島県,3,37.25,139.86666666666667
檜枝岐村下ノ原（旧）,福島県,3,37.016666666666666,139.38333333333333
磐梯町磐梯（旧）,福島県,3,37.56666666666667,139.98333333333332
柳津町大成沢,福島県,3,37.416666666666664,139.7
会津美里町高田庁舎（旧）,福島県,3,37.46666666666667,139.83333333333334
会津美里町本郷庁舎（旧）,福島県,3,37.45,139.88333333333333
南会津町松戸原（旧）,福島県,3,37.1,139.53333333333333
福島市飯野町,福島県,2,37.65,140.53333333333333
白河市大信（旧）,福島県,2,37.2,140.25
二本松市金色,福島県,2,37.583333333333336,140.43333333333334
二本松市小浜,福島県,2,37.56666666666667,140.51666666666668
川俣町五百田（旧）,福島県,2,37.666666666666664,140.6
天栄村下松本（旧）,福島県,2,37.25,140.25
西郷村熊倉,福島県,2,37.15,140.15
石川町下泉,福島県,2,37.15,140.45
平田村永田（旧）,福島県,2,37.21666666666667,140.56666666666666
三春町大町（旧）,福島県,2,37.43333333333333,140.5
小野町小野新町,福島県,2,37.28333333333333,140.63333333333333
田村市船引町（旧）,福島県,2,37.43333333333333,140.56666666666666
田村市滝根町（旧）,福島県,2,37.31666666666667,140.65
福島伊達市前川原,福島県,2,37.81666666666667,140.51666666666668
福島伊達市梁川町,福島県,2,37.85,140.6
福島伊達市月舘町（旧）,福島県,2,37.733333333333334,140.6
保原町宮下,福島県,2,37.81666666666667,140.55
福島広野町下北迫苗代替,福島県,2,37.21666666666667,141.0
川内村下川内,福島県,2,37.36666666666667,140.86666666666667
葛尾村落合落合,福島県,2,37.5,140.76666666666668
新地町谷地小屋（旧）,福島県,2,37.88333333333333,140.91666666666666
飯舘村伊丹沢（旧）,福島県,2,37.68333333333333,140.73333333333332
鮫川村赤坂中野,福島県,1,37.05,140.51666666666668
片品村東小川,群馬県,A,36.766666666666666,139.25
高崎市高松町,群馬県,A,36.31666666666667,139.0
渋川市北橘町,群馬県,A,36.483333333333334,139.05
沼田市西倉内町（旧）,群馬県,4,36.65,139.05
沼田市利根町,群馬県,4,36.7,139.21666666666667
中之条町小雨,群馬県,4,36.6,138.63333333333333
東吾妻町原町（旧）,群馬県,4,36.56666666666667,138.83333333333334
群馬昭和村糸井,群馬県,4,36.63333333333333,139.06666666666666
前橋市鼻毛石町（旧）,群馬県,4,36.43333333333333,139.18333333333334
前橋市粕川町,群馬県,4,36.416666666666664,139.21666666666667
前橋市富士見町,群馬県,4,36.45,139.08333333333334
高崎市足門町,群馬県,4,36.4,139.0
桐生市織姫町,群馬県,4,36.4,139.33333333333334
桐生市新里町（旧）,群馬県,4,36.416666666666664,139.23333333333332
桐生市黒保根町,群馬県,4,36.5,139.28333333333333
伊勢崎市西久保町,群馬県,4,36.38333333333333,139.23333333333332
伊勢崎市東町（旧）,群馬県,4,36.35,139.25
太田市浜町,群馬県,4,36.28333333333333,139.38333333333333
渋川市赤城町（旧）,群馬県,4,36.53333333333333,139.03333333333333
渋川市吹屋,群馬県,4,36.516666666666666,139.01666666666668
渋川市伊香保町（旧）,群馬県,4,36.5,138.91666666666666
藤岡市中栗須,群馬県,4,36.25,139.08333333333334
吉岡町下野田,群馬県,4,36.45,139.01666666666668
群馬明和町新里（旧）,群馬県,4,36.2,139.53333333333333
邑楽町中野（旧）,群馬県,4,36.266666666666666,139.46666666666667
みどり市笠懸町,群馬県,4,36.4,139.28333333333333
中之条町日影,群馬県,3,36.56666666666667,138.63333333333333
中之条町中之条町,群馬県,3,36.583333333333336,138.83333333333334
長野原町長野原（旧）,群馬県,3,36.55,138.63333333333333
群馬高山村中山（旧）,群馬県,3,36.61666666666667,138.95
みなかみ町布施,群馬県,3,36.68333333333333,138.93333333333334
東吾妻町奥田（旧）,群馬県,3,36.55,138.9
前橋市昭和町（旧）,群馬県,3,36.4,139.06666666666666
前橋市大手町,群馬県,3,36.38333333333333,139.06666666666666
前橋市堀越町,群馬県,3,36.416666666666664,139.15
高崎市倉渕町,群馬県,3,36.43333333333333,138.8
高崎市箕郷町,群馬県,3,36.4,138.95
高崎市新町,群馬県,3,36.28333333333333,139.11666666666667
高崎市吉井町吉井川,群馬県,3,36.25,138.98333333333332
伊勢崎市今泉町,群馬県,3,36.31666666666667,139.2
伊勢崎市境,群馬県,3,36.28333333333333,139.25
太田市粕川町,群馬県,3,36.266666666666666,139.3
太田市新田金井町,群馬県,3,36.3,139.3
館林市城町,群馬県,3,36.25,139.55
渋川市村上,群馬県,3,36.55,138.93333333333334
藤岡市鬼石（旧）,群馬県,3,36.166666666666664,139.06666666666666
富岡市妙義町,群馬県,3,36.28333333333333,138.81666666666666
安中市安中,群馬県,3,36.333333333333336,138.88333333333333
榛東村山子田,群馬県,3,36.43333333333333,138.98333333333332
神流町神ヶ原,群馬県,3,36.1,138.83333333333334
玉村町下新田,群馬県,3,36.3,139.11666666666667
板倉町板倉（旧）,群馬県,3,36.21666666666667,139.61666666666667
千代田町赤岩,群馬県,3,36.21666666666667,139.45
大泉町日の出,群馬県,3,36.25,139.4
みどり市東町,群馬県,3,36.516666666666666,139.31666666666666
みどり市大間々町,群馬県,3,36.43333333333333,139.26666666666668
嬬恋村大前,群馬県,2,36.516666666666666,138.53333333333333
高崎市下室田,群馬県,2,36.38333333333333,138.88333333333333
富岡市七日市,群馬県,2,36.266666666666666,138.88333333333333
群馬上野村川和（旧）,群馬県,2,36.083333333333336,138.78333333333333
群馬南牧村大日向,群馬県,2,36.15,138.71666666666667
久喜市下早見,埼玉県,A,36.06666666666667,139.66666666666666
熊谷市大里,埼玉県,4,36.1,139.41666666666666
熊谷市妻沼,埼玉県,4,36.21666666666667,139.36666666666667
行田市南河原,埼玉県,4,36.18333333333333,139.43333333333334
加須市三俣,埼玉県,4,36.13333333333333,139.6
加須市北川辺,埼玉県,4,36.18333333333333,139.66666666666666
加須市大利根,埼玉県,4,36.13333333333333,139.66666666666666
羽生市東,埼玉県,4,36.166666666666664,139.55
鴻巣市中央,埼玉県,4,36.06666666666667,139.51666666666668
鴻巣市吹上富士見（旧）,埼玉県,4,36.1,139.45
鴻巣市川里（旧）,埼玉県,4,36.1,139.51666666666668
久喜市栗橋,埼玉県,4,36.13333333333333,139.7
久喜市鷲宮,埼玉県,4,36.1,139.66666666666666
埼玉美里町木部,埼玉県,4,36.18333333333333,139.18333333333334
川口市三ツ和,埼玉県,4,35.833333333333336,139.73333333333332
春日部市金崎,埼玉県,4,36.0,139.8
春日部市谷原新田,埼玉県,4,35.96666666666667,139.75
草加市高砂,埼玉県,4,35.833333333333336,139.8
越谷市越ヶ谷（旧）,埼玉県,4,35.88333333333333,139.78333333333333
桶川市泉（旧）,埼玉県,4,36.0,139.55
富士見市鶴馬,埼玉県,4,35.85,139.55
幸手市東,埼玉県,4,36.083333333333336,139.73333333333332
吉川市吉川,埼玉県,4,35.88333333333333,139.83333333333334
宮代町中央,埼玉県,4,36.016666666666666,139.71666666666667
杉戸町清地,埼玉県,4,36.03333333333333,139.73333333333332
さいたま中央区下落合,埼玉県,4,35.88333333333333,139.63333333333333
さいたま岩槻区本町,埼玉県,4,35.95,139.7
白岡市千駄野,埼玉県,4,36.016666666666666,139.68333333333334
熊谷市桜町,埼玉県,3,36.15,139.38333333333333
熊谷市江南,埼玉県,3,36.11666666666667,139.33333333333334
加須市騎西,埼玉県,3,36.1,139.56666666666666
本庄市児玉町（旧）,埼玉県,3,36.18333333333333,139.13333333333333
東松山市松葉町,埼玉県,3,36.05,139.4
深谷市仲町（旧）,埼玉県,3,36.2,139.28333333333333
深谷市岡部,埼玉県,3,36.2,139.23333333333332
深谷市川本,埼玉県,3,36.13333333333333,139.28333333333333
深谷市花園（旧）,埼玉県,3,36.13333333333333,139.23333333333332
滑川町福田,埼玉県,3,36.06666666666667,139.36666666666667
吉見町下細谷,埼玉県,3,36.03333333333333,139.45
神川町下阿久原（旧）,埼玉県,3,36.15,139.05
川越市旭町,埼玉県,3,35.9,139.46666666666667
川口市青木,埼玉県,3,35.8,139.71666666666667
飯能市名栗,埼玉県,3,35.88333333333333,139.18333333333334
上尾市本町（旧）,埼玉県,3,35.983333333333334,139.6
蕨市中央（旧）,埼玉県,3,35.833333333333336,139.68333333333334
戸田市上戸田（旧）,埼玉県,3,35.81666666666667,139.68333333333334
志木市中宗岡（旧）,埼玉県,3,35.833333333333336,139.58333333333334
和光市広沢,埼玉県,3,35.78333333333333,139.6
新座市野火止（旧）,埼玉県,3,35.8,139.56666666666666
北本市本町（旧）,埼玉県,3,36.03333333333333,139.53333333333333
八潮市中央,埼玉県,3,35.81666666666667,139.83333333333334
三郷市幸房（旧）,埼玉県,3,35.833333333333336,139.88333333333333
蓮田市黒浜,埼玉県,3,36.0,139.66666666666666
坂戸市千代田,埼玉県,3,35.95,139.4
鶴ヶ島市三ツ木,埼玉県,3,35.93333333333333,139.4
日高市南平沢,埼玉県,3,35.9,139.33333333333334
伊奈町中央,埼玉県,3,36.0,139.61666666666667
川島町平沼,埼玉県,3,35.983333333333334,139.48333333333332
松伏町松伏,埼玉県,3,35.93333333333333,139.81666666666666
さいたま浦和区高砂,埼玉県,3,35.85,139.65
さいたま浦和区常盤,埼玉県,3,35.86666666666667,139.65
ふじみ野市福岡,埼玉県,3,35.88333333333333,139.51666666666668
ふじみ野市大井中央,埼玉県,3,35.85,139.5
秩父市上町,埼玉県,3,35.983333333333334,139.06666666666666
秩父市熊木町（旧）,埼玉県,3,36.0,139.08333333333334
秩父市荒川,埼玉県,3,35.95,139.03333333333333
横瀬町横瀬,埼玉県,3,35.983333333333334,139.1
行田市本丸,埼玉県,2,36.13333333333333,139.45
鳩山町大豆戸,埼玉県,2,35.983333333333334,139.33333333333334
飯能市苅生,埼玉県,2,35.85,139.28333333333333
飯能市双柳,埼玉県,2,35.85,139.33333333333334
狭山市入間川,埼玉県,2,35.85,139.41666666666666
毛呂山町中央,埼玉県,2,35.95,139.31666666666666
秩父市吉田,埼玉県,2,36.05,139.01666666666668
小鹿野町両神薄,埼玉県,2,36.016666666666666,138.9
小鹿野町小鹿野（旧）,埼玉県,2,36.016666666666666,139.01666666666668
小鹿野町役場両神庁舎,埼玉県,2,36.016666666666666,138.96666666666667
嵐山町杉山,埼玉県,1,36.05,139.31666666666666
寄居町寄居,埼玉県,1,36.11666666666667,139.2
所沢市並木（旧）,埼玉県,1,35.8,139.46666666666667
越生町越生,埼玉県,1,35.96666666666667,139.3
飯綱町芋川（旧）,長野県,A,36.766666666666666,138.25
長野市箱清水,長野県,4,36.666666666666664,138.2
長野市戸隠,長野県,4,36.7,138.08333333333334
長野市鬼無里,長野県,4,36.68333333333333,138.0
長野市中条（旧）,長野県,4,36.61666666666667,138.03333333333333
須坂市須坂,長野県,4,36.65,138.3
中野市三好町（旧）,長野県,4,36.75,138.36666666666667
中野市豊津,長野県,4,36.766666666666666,138.31666666666666
飯山市飯山福寿町,長野県,4,36.85,138.36666666666667
長野高山村高井（旧）,長野県,4,36.68333333333333,138.36666666666667
山ノ内町平穏,長野県,4,36.75,138.41666666666666
木島平村往郷（旧）,長野県,4,36.86666666666667,138.4
野沢温泉村豊郷,長野県,4,36.916666666666664,138.43333333333334
信濃町柏原東裏,長野県,4,36.8,138.2
飯綱町牟礼（旧）,長野県,4,36.75,138.23333333333332
長野市信州新町新町（旧）,長野県,3,36.56666666666667,138.0
白馬村北城,長野県,3,36.7,137.86666666666667
小谷村中小谷,長野県,3,36.78333333333333,137.91666666666666
小布施町小布施,長野県,3,36.7,138.31666666666666
千曲市杭瀬下（旧）,長野県,3,36.53333333333333,138.11666666666667
千曲市上山田温泉,長野県,3,36.46666666666667,138.15
松本市丸の内（旧）,長野県,3,36.233333333333334,137.96666666666667
松本市会田,長野県,3,36.35,138.0
上田市大手（旧）,長野県,3,36.4,138.25
諏訪市湖岸通り,長野県,3,36.05,138.11666666666667
諏訪市高島,長野県,3,36.03333333333333,138.11666666666667
佐久市中込（旧）,長野県,3,36.25,138.48333333333332
長野南牧村海ノ口,長野県,3,36.016666666666666,138.5
軽井沢町追分（旧）,長野県,3,36.35,138.55
軽井沢町長倉,長野県,3,36.35,138.6
御代田町御代田,長野県,3,36.31666666666667,138.51666666666668
立科町芦田（旧）,長野県,3,36.266666666666666,138.31666666666666
青木村田沢青木,長野県,3,36.36666666666667,138.13333333333333
麻績村麻,長野県,3,36.45,138.05
生坂村役場,長野県,3,36.43333333333333,137.93333333333334
安曇野市穂高支所（旧）,長野県,3,36.333333333333336,137.88333333333333
安曇野市豊科（旧）,長野県,3,36.3,137.9
筑北村西条,長野県,3,36.4,138.01666666666668
筑北村坂北,長野県,3,36.43333333333333,138.01666666666668
飯田市高羽町（旧）,長野県,3,35.516666666666666,137.81666666666666
木曽町日義（旧）,長野県,3,35.88333333333333,137.75
木曽町開田高原西野,長野県,3,35.93333333333333,137.6
木曽町三岳,長野県,3,35.85,137.63333333333333
長野市松代,長野県,2,36.55,138.2
大町市役所,長野県,2,36.5,137.85
長野池田町池田,長野県,2,36.416666666666664,137.86666666666667
松本市沢村（旧）,長野県,2,36.25,137.96666666666667
松本市安曇,長野県,2,36.18333333333333,137.78333333333333
松本市奈川（旧）,長野県,2,36.083333333333336,137.68333333333334
松本市梓川梓,長野県,2,36.21666666666667,137.86666666666667
松本市波田,長野県,2,36.2,137.85
上田市上丸子,長野県,2,36.31666666666667,138.26666666666668
上田市上武石,長野県,2,36.28333333333333,138.23333333333332
岡谷市幸町（旧）,長野県,2,36.06666666666667,138.05
小諸市相生町,長野県,2,36.333333333333336,138.43333333333334
茅野市塚原,長野県,2,36.0,138.16666666666666
塩尻市広丘高出,長野県,2,36.11666666666667,137.95
塩尻市木曽平沢（旧）,長野県,2,35.983333333333334,137.83333333333334
佐久市下小田切,長野県,2,36.2,138.48333333333332
佐久市臼田（旧）,長野県,2,36.2,138.48333333333332
佐久市甲（旧）,長野県,2,36.266666666666666,138.4
下諏訪町役場,長野県,2,36.06666666666667,138.08333333333334
富士見町落合,長野県,2,35.916666666666664,138.23333333333332
原村役場,長野県,2,35.96666666666667,138.21666666666667
朝日村小野沢,長野県,2,36.11666666666667,137.86666666666667
長和町古町,長野県,2,36.266666666666666,138.26666666666668
長和町和田,長野県,2,36.2,138.21666666666667
安曇野市明科（旧）,長野県,2,36.35,137.93333333333334
安曇野市三郷（旧）,長野県,2,36.266666666666666,137.9
安曇野市堀金,長野県,2,36.3,137.88333333333333
筑北村坂井（旧）,長野県,2,36.416666666666664,138.1
伊那市下新田,長野県,2,35.833333333333336,137.95
駒ヶ根市赤須町,長野県,2,35.733333333333334,137.93333333333334
辰野町中央,長野県,2,35.983333333333334,137.98333333333332
飯島町飯島,長野県,2,35.68333333333333,137.91666666666666
南箕輪村役場,長野県,2,35.86666666666667,137.98333333333332
中川村大草,長野県,2,35.63333333333333,137.95
宮田村役場,長野県,2,35.766666666666666,137.95
松川町元大島,長野県,2,35.6,137.91666666666666
長野高森町下市田,長野県,2,35.55,137.88333333333333
阿智村駒場,長野県,2,35.45,137.75
阿智村清内路（旧）,長野県,2,35.483333333333334,137.7
平谷村役場,長野県,2,35.31666666666667,137.63333333333333
下條村睦沢,長野県,2,35.4,137.78333333333333
泰阜村役場（旧）,長野県,2,35.38333333333333,137.85
喬木村役場,長野県,2,35.516666666666666,137.86666666666667
豊丘村神稲,長野県,2,35.55,137.9
上松町駅前通り,長野県,2,35.78333333333333,137.7
木祖村薮原（旧）,長野県,2,35.93333333333333,137.78333333333333
王滝村役場,長野県,2,35.81666666666667,137.55
大桑村長野（旧）,長野県,2,35.68333333333333,137.66666666666666
木曽町福島（旧）,長野県,2,35.85,137.7
北相木村役場,長野県,1,36.06666666666667,138.55
佐久穂町高野町（旧）,長野県,1,36.166666666666664,138.48333333333332
飯田市上村（旧）,長野県,1,35.38333333333333,137.96666666666667
飯田市南信濃（旧）,長野県,1,35.31666666666667,137.93333333333334
伊那市高遠町荊口,長野県,1,35.88333333333333,138.13333333333333
伊那市高遠町西高遠,長野県,1,35.833333333333336,138.05
伊那市長谷溝口,長野県,1,35.8,138.08333333333334
阿南町東條,長野県,1,35.31666666666667,137.81666666666666
阿智村浪合,長野県,1,35.36666666666667,137.68333333333334
