観測点名,都道府県,震度,Latitude,Longitude
石狩市浜益,北海道,4,43.6,141.38333333333333
当別町白樺,北海道,4,43.21666666666667,141.51666666666668
札幌中央区北２条,北海道,4,43.06666666666667,141.33333333333334
札幌中央区南４条,北海道,4,43.05,141.35
札幌南区川沿,北海道,4,43.0,141.33333333333334
札幌南区石山,北海道,4,42.96666666666667,141.33333333333334
長万部町平里,北海道,4,42.5,140.35
函館市美原（旧）,北海道,4,41.81666666666667,140.75
函館市尾札部町,北海道,4,41.88333333333333,141.03333333333333
函館市大森町,北海道,4,41.766666666666666,140.73333333333332
函館市泊町,北海道,4,41.71666666666667,141.0
函館市川汲町,北海道,4,41.9,140.96666666666667
函館市日ノ浜町,北海道,4,41.78333333333333,141.1
七飯町桜町,北海道,4,41.9,140.68333333333334
七飯町本町,北海道,4,41.9,140.7
鹿部町宮浜,北海道,4,42.05,140.8
渡島森町御幸町,北海道,4,42.1,140.58333333333334
渡島森町上台町,北海道,4,42.1,140.56666666666666
渡島森町砂原,北海道,4,42.11666666666667,140.66666666666666
上ノ国町大留,北海道,4,41.8,140.11666666666667
乙部町緑町,北海道,4,41.96666666666667,140.13333333333333
せたな町北檜山区徳島,北海道,4,42.41666666666666,139.88333333333333
小樽市勝納町,北海道,4,43.18333333333333,141.01666666666668
小樽市花園町,北海道,4,43.18333333333333,141.0
余市町朝日町,北海道,4,43.2,140.78333333333333
余市町浜中町,北海道,4,43.2,140.78333333333333
赤井川村赤井川,北海道,4,43.083333333333336,140.81666666666666
ニセコ町中央通,北海道,4,42.8,140.68333333333334
真狩村真狩,北海道,4,42.766666666666666,140.8
留寿都村留寿都,北海道,4,42.73333333333333,140.88333333333333
喜茂別町喜茂別,北海道,4,42.8,140.93333333333334
倶知安町南１条,北海道,4,42.9,140.75
倶知安町北４条,北海道,4,42.9,140.76666666666668
深川市１条,北海道,4,43.71666666666667,142.05
妹背牛町妹背牛,北海道,4,43.7,141.96666666666667
秩父別町役場,北海道,4,43.766666666666666,141.95
北竜町和,北海道,4,43.73333333333333,141.88333333333333
沼田町沼田,北海道,4,43.8,141.93333333333334
芦別市旭町,北海道,4,43.5,142.21666666666667
芦別市北２条,北海道,4,43.516666666666666,142.18333333333334
滝川市大町,北海道,4,43.55,141.91666666666666
滝川市新町,北海道,4,43.55,141.91666666666666
砂川市西６条,北海道,4,43.5,141.9
奈井江町奈井江,北海道,4,43.43333333333333,141.88333333333333
浦臼町ウラウスナイ,北海道,4,43.43333333333333,141.81666666666666
新十津川町中央（旧２）,北海道,4,43.55,141.88333333333333
夕張市若菜,北海道,4,43.03333333333333,141.96666666666667
岩見沢市５条,北海道,4,43.21666666666667,141.78333333333333
岩見沢市鳩が丘（旧）,北海道,4,43.2,141.78333333333333
岩見沢市北村赤川,北海道,4,43.266666666666666,141.7
美唄市西５条,北海道,4,43.333333333333336,141.85
美唄市西３条,北海道,4,43.333333333333336,141.85
月形町円山公園,北海道,4,43.35,141.66666666666666
剣淵町仲町,北海道,4,44.1,142.36666666666667
旭川市宮前１条,北海道,4,43.75,142.36666666666667
旭川市７条,北海道,4,43.766666666666666,142.36666666666667
鷹栖町南１条,北海道,4,43.85,142.35
当麻町３条,北海道,4,43.833333333333336,142.5
富良野市若松町,北海道,4,43.35,142.38333333333333
富良野市末広町,北海道,4,43.35,142.38333333333333
中富良野町本町,北海道,4,43.4,142.43333333333334
南富良野町役場,北海道,4,43.16666666666666,142.56666666666666
占冠村中央,北海道,4,42.98333333333333,142.4
留萌市幸町,北海道,4,43.93333333333333,141.63333333333333
増毛町見晴町,北海道,4,43.85,141.53333333333333
胆振伊達市梅本,北海道,4,42.46666666666667,140.88333333333333
胆振伊達市末永町,北海道,4,42.46666666666667,140.86666666666667
壮瞥町滝之町,北海道,4,42.55,140.88333333333333
洞爺湖町洞爺町,北海道,4,42.65,140.83333333333334
登別市鉱山,北海道,4,42.46666666666667,141.03333333333333
日高地方日高町日高,北海道,4,42.88333333333333,142.45
平取町仁世宇,北海道,4,42.78333333333333,142.36666666666667
新ひだか町静内御園,北海道,4,42.41666666666666,142.46666666666667
新ひだか町三石旭町,北海道,4,42.25,142.56666666666666
新ひだか町静内農屋,北海道,4,42.41666666666666,142.5
浦河町野深,北海道,4,42.28333333333333,142.75
浦河町潮見,北海道,4,42.16666666666666,142.78333333333333
浦河町築地,北海道,4,42.16666666666666,142.76666666666668
様似町栄町,北海道,4,42.13333333333333,142.93333333333334
鹿追町東町,北海道,4,43.1,142.98333333333332
新得町２条,北海道,4,43.06666666666667,142.83333333333334
帯広市東４条,北海道,4,42.91666666666666,143.21666666666667
帯広市東６条,北海道,4,42.93333333333333,143.21666666666667
音更町元町,北海道,4,43.0,143.2
十勝清水町南４条,北海道,4,43.016666666666666,142.88333333333333
芽室町東２条（旧２）,北海道,4,42.91666666666666,143.05
幕別町忠類錦町,北海道,4,42.56666666666667,143.31666666666666
幕別町本町,北海道,4,42.91666666666666,143.35
十勝池田町西１条,北海道,4,42.93333333333333,143.45
浦幌町桜町,北海道,4,42.81666666666667,143.66666666666666
十勝大樹町東本通,北海道,4,42.5,143.28333333333333
釧路市音別町中園,北海道,4,42.9,143.93333333333334
札幌南区定山渓温泉（旧）,北海道,3,42.96666666666667,141.16666666666666
八雲町上の湯,北海道,3,42.11666666666667,140.36666666666667
八雲町住初町,北海道,3,42.266666666666666,140.26666666666668
八雲町熊石雲石町,北海道,3,42.13333333333333,139.98333333333332
渡島北斗市中央,北海道,3,41.81666666666667,140.65
渡島北斗市本町,北海道,3,41.88333333333333,140.65
知内町重内,北海道,3,41.6,140.41666666666666
木古内町木古内（旧）,北海道,3,41.68333333333333,140.43333333333334
檜山江差町姥神（旧）,北海道,3,41.86666666666667,140.13333333333333
檜山江差町中歌町,北海道,3,41.86666666666667,140.13333333333333
厚沢部町木間内,北海道,3,41.93333333333333,140.36666666666667
厚沢部町新町,北海道,3,41.91666666666666,140.23333333333332
今金町今金,北海道,3,42.43333333333333,140.01666666666668
せたな町瀬棚区本町,北海道,3,42.45,139.85
積丹町美国町,北海道,3,43.3,140.6
積丹町余別町,北海道,3,43.31666666666667,140.38333333333333
古平町浜町（旧２）,北海道,3,43.266666666666666,140.63333333333333
仁木町西町,北海道,3,43.15,140.76666666666668
京極町京極,北海道,3,42.86666666666667,140.88333333333333
島牧村泊,北海道,3,42.7,140.06666666666666
黒松内町黒松内,北海道,3,42.66666666666666,140.3
蘭越町蘭越,北海道,3,42.8,140.53333333333333
共和町南幌似,北海道,3,42.98333333333333,140.61666666666667
岩内町高台,北海道,3,42.98333333333333,140.51666666666668
岩内町清住,北海道,3,42.98333333333333,140.51666666666668
神恵内村神恵内,北海道,3,43.15,140.43333333333334
北竜町竜西,北海道,3,43.75,141.71666666666667
赤平市泉町,北海道,3,43.55,142.05
歌志内市本町,北海道,3,43.516666666666666,142.03333333333333
上砂川町上砂川（旧２）,北海道,3,43.48333333333333,141.98333333333332
雨竜町フシコウリウ,北海道,3,43.65,141.88333333333333
士別市東６条（旧）,北海道,3,44.18333333333333,142.4
士別市東３条,北海道,3,44.18333333333333,142.4
名寄市西５条,北海道,3,44.36666666666667,142.45
名寄市風連町,北海道,3,44.3,142.41666666666666
和寒町西町,北海道,3,44.016666666666666,142.41666666666666
幌加内町平和,北海道,3,44.0,142.15
東神楽町南１条（旧２）,北海道,3,43.7,142.45
比布町北町,北海道,3,43.88333333333333,142.48333333333332
愛別町南町,北海道,3,43.91666666666666,142.56666666666666
東川町東町,北海道,3,43.7,142.51666666666668
美瑛町本町,北海道,3,43.583333333333336,142.46666666666667
美瑛町忠別,北海道,3,43.61666666666667,142.68333333333334
上富良野町大町,北海道,3,43.45,142.46666666666667
南富良野町幾寅,北海道,3,43.16666666666666,142.58333333333334
苫前町旭,北海道,3,44.3,141.65
羽幌町南３条,北海道,3,44.36666666666667,141.7
羽幌町南町,北海道,3,44.36666666666667,141.7
留萌市大町,北海道,3,43.95,141.63333333333333
増毛町岩尾,北海道,3,43.766666666666666,141.36666666666667
小平町達布,北海道,3,44.05,141.85
猿払村浅茅野,北海道,3,45.21666666666667,142.23333333333332
大空町東藻琴,北海道,3,43.833333333333336,144.3
大空町女満別西３条,北海道,3,43.91666666666666,144.16666666666666
北見市公園町,北海道,3,43.81666666666667,143.9
北見市南仲町,北海道,3,43.8,143.9
興部町興部,北海道,3,44.48333333333333,143.13333333333333
豊浦町大岸,北海道,3,42.583333333333336,140.65
洞爺湖町栄町,北海道,3,42.55,140.76666666666668
室蘭市山手町,北海道,3,42.31666666666667,140.98333333333332
えりも町えりも岬,北海道,3,41.93333333333333,143.23333333333332
上士幌町清水谷,北海道,3,43.31666666666667,143.3
上士幌町上士幌,北海道,3,43.23333333333333,143.3
足寄町上螺湾,北海道,3,43.3,143.76666666666668
足寄町南１条,北海道,3,43.25,143.55
士幌町士幌,北海道,3,43.16666666666666,143.23333333333332
幕別町忠類明和,北海道,3,42.61666666666667,143.36666666666667
豊頃町茂岩本町,北海道,3,42.8,143.5
本別町北２丁目,北海道,3,43.11666666666667,143.61666666666667
本別町向陽町,北海道,3,43.11666666666667,143.61666666666667
中札内村東２条,北海道,3,42.7,143.13333333333333
更別村更別,北海道,3,42.65,143.18333333333334
十勝大樹町生花,北海道,3,42.61666666666667,143.41666666666666
広尾町並木通,北海道,3,42.3,143.31666666666666
広尾町白樺通,北海道,3,42.28333333333333,143.3
釧路市音別町尺別,北海道,3,42.9,143.83333333333334
釧路市黒金町,北海道,3,42.98333333333333,144.38333333333333
釧路市阿寒町中央,北海道,3,43.11666666666667,144.11666666666667
釧路市阿寒町阿寒湖温泉,北海道,3,43.43333333333333,144.08333333333334
釧路町別保,北海道,3,43.0,144.46666666666667
標茶町塘路,北海道,3,43.15,144.5
鶴居村鶴居東,北海道,3,43.23333333333333,144.33333333333334
白糠町西１条,北海道,3,42.95,144.06666666666666
標津町北２条,北海道,3,43.66666666666666,145.13333333333333
別海町常盤,北海道,3,43.4,145.11666666666667
別海町本別海,北海道,3,43.38333333333333,145.28333333333333
根室市厚床,北海道,3,43.23333333333333,145.26666666666668
渡島松前町福山,北海道,2,41.43333333333333,140.11666666666667
福島町福島,北海道,2,41.48333333333333,140.25
知内町小谷石,北海道,2,41.53333333333333,140.41666666666666
上ノ国町湯ノ岱,北海道,2,41.75,140.25
上ノ国町小砂子,北海道,2,41.65,140.0
せたな町北檜山区豊岡,北海道,2,42.41666666666666,139.88333333333333
せたな町大成区都,北海道,2,42.23333333333333,139.81666666666666
せたな町瀬棚区北島歌,北海道,2,42.6,139.83333333333334
積丹町日司町,北海道,2,43.35,140.46666666666667
島牧村江ノ島,北海道,2,42.65,140.03333333333333
寿都町新栄,北海道,2,42.8,140.21666666666667
寿都町渡島,北海道,2,42.78333333333333,140.23333333333332
泊村茅沼村,北海道,2,43.06666666666667,140.5
奥尻町奥尻,北海道,2,42.16666666666666,139.51666666666668
士別市朝日町,北海道,2,44.11666666666667,142.6
名寄市大通,北海道,2,44.35,142.46666666666667
下川町北町,北海道,2,44.31666666666667,142.65
美深町西町,北海道,2,44.48333333333333,142.35
美深町仁宇布,北海道,2,44.55,142.56666666666666
上川中川町中川,北海道,2,44.81666666666667,142.06666666666666
幌加内町朱鞠内,北海道,2,44.28333333333333,142.16666666666666
上川地方上川町越路,北海道,2,43.88333333333333,142.75
上川地方上川町花園町,北海道,2,43.85,142.76666666666668
上川地方上川町清川,北海道,2,43.766666666666666,142.9
羽幌町焼尻,北海道,2,44.43333333333333,141.41666666666666
初山別村有明,北海道,2,44.4,141.85
初山別村初山別,北海道,2,44.53333333333333,141.76666666666668
遠別町本町,北海道,2,44.71666666666667,141.8
天塩町川口,北海道,2,44.88333333333333,141.75
小平町鬼鹿,北海道,2,44.15,141.66666666666666
稚内市沼川,北海道,2,45.25,141.85
豊富町西６条,北海道,2,45.1,141.76666666666668
幌延町宮園町,北海道,2,45.016666666666666,141.85
浜頓別町クッチャロ,北海道,2,45.13333333333333,142.35
宗谷枝幸町歌登東町,北海道,2,44.85,142.48333333333332
利尻富士町鬼脇,北海道,2,45.13333333333333,141.3
美幌町東３条（旧）,北海道,2,43.81666666666667,144.1
津別町幸町,北海道,2,43.7,144.03333333333333
斜里町本町,北海道,2,43.91666666666666,144.66666666666666
清里町羽衣町,北海道,2,43.833333333333336,144.6
小清水町小清水（旧）,北海道,2,43.85,144.46666666666667
北見市常呂町常呂,北海道,2,44.11666666666667,144.06666666666666
北見市留辺蘂町栄町,北海道,2,43.78333333333333,143.6
北見市端野町二区,北海道,2,43.86666666666667,143.95
訓子府町東町,北海道,2,43.73333333333333,143.75
置戸町拓殖,北海道,2,43.66666666666666,143.58333333333334
紋別市幸町,北海道,2,44.35,143.35
遠軽町丸瀬布金湧山,北海道,2,44.016666666666666,143.35
遠軽町生田原,北海道,2,43.91666666666666,143.53333333333333
湧別町栄町,北海道,2,44.21666666666667,143.61666666666667
雄武町雄武,北海道,2,44.583333333333336,142.96666666666667
えりも町本町,北海道,2,42.016666666666666,143.15
えりも町目黒,北海道,2,42.13333333333333,143.31666666666666
新得町トムラウシ,北海道,2,43.333333333333336,142.95
陸別町陸別,北海道,2,43.46666666666667,143.75
弟子屈町美里,北海道,2,43.48333333333333,144.43333333333334
弟子屈町弟子屈,北海道,2,43.5,144.45
弟子屈町サワンチサップ,北海道,2,43.65,144.38333333333333
釧路市幸町,北海道,2,42.98333333333333,144.38333333333333
厚岸町尾幌,北海道,2,43.0,144.7
厚岸町真栄,北海道,2,43.05,144.85
浜中町湯沸,北海道,2,43.083333333333336,145.16666666666666
浜中町霧多布,北海道,2,43.083333333333336,145.13333333333333
標茶町川上,北海道,2,43.3,144.6
中標津町丸山,北海道,2,43.55,144.96666666666667
標津町古多糠,北海道,2,43.78333333333333,145.0
標津町薫別,北海道,2,43.8,145.05
別海町西春別,北海道,2,43.41666666666666,144.76666666666668
根室市落石東,北海道,2,43.2,145.51666666666668
根室市珸瑤瑁,北海道,2,43.36666666666667,145.8
渡島松前町清部,北海道,1,41.516666666666666,140.0
奥尻町松江,北海道,1,42.083333333333336,139.46666666666667
音威子府村音威子府,北海道,1,44.73333333333333,142.26666666666668
稚内市恵北,北海道,1,45.31666666666667,141.9
中頓別町中頓別,北海道,1,44.96666666666667,142.28333333333333
宗谷枝幸町岬町,北海道,1,44.96666666666667,142.58333333333334
宗谷枝幸町本町,北海道,1,44.93333333333333,142.58333333333334
宗谷枝幸町栄町,北海道,1,44.93333333333333,142.56666666666666
網走市台町,北海道,1,44.016666666666666,144.28333333333333
斜里町ウトロ香川,北海道,1,44.06666666666667,145.0
北見市留辺蘂町上町,北海道,1,43.78333333333333,143.61666666666667
北見市常呂町吉野,北海道,1,43.96666666666667,143.9
佐呂間町永代町,北海道,1,44.016666666666666,143.76666666666668
紋別市南が丘町,北海道,1,44.35,143.35
遠軽町学田,北海道,1,44.1,143.53333333333333
遠軽町白滝,北海道,1,43.88333333333333,143.16666666666666
滝上町旭町,北海道,1,44.2,143.08333333333334
西興部村西興部,北海道,1,44.333333333333336,142.95
中標津町養老牛,北海道,1,43.583333333333336,144.71666666666667
羅臼町春日,北海道,1,43.93333333333333,145.11666666666667
羅臼町緑町,北海道,1,44.016666666666666,145.18333333333334
羅臼町岬町,北海道,1,44.1,145.25
根室市弥栄,北海道,1,43.333333333333336,145.58333333333334
根室市豊里,北海道,1,43.36666666666667,145.73333333333332
根室市牧の内,北海道,1,43.333333333333336,145.6
階上町道仏（旧２）,青森県,4,40.45,141.61666666666667
むつ市金曲,青森県,4,41.28333333333333,141.21666666666667
むつ市金谷,青森県,4,41.3,141.2
むつ市大畑町中島（旧）,青森県,4,41.4,141.16666666666666
大間町大間（旧）,青森県,4,41.53333333333333,140.9
東通村砂子又蒲谷地,青森県,4,41.266666666666666,141.33333333333334
東通村砂子又沢内,青森県,4,41.28333333333333,141.33333333333334
青森市花園,青森県,3,40.81666666666667,140.76666666666668
青森市中央,青森県,3,40.81666666666667,140.75
青森市浪岡,青森県,3,40.71666666666667,140.6
五所川原市栄町,青森県,3,40.8,140.45
五所川原市敷島町,青森県,3,40.81666666666667,140.45
平内町小湊,青森県,3,40.93333333333333,140.95
今別町今別,青森県,3,41.18333333333333,140.48333333333332
蓬田村蓬田,青森県,3,40.96666666666667,140.65
板柳町板柳（旧２）,青森県,3,40.7,140.45
鶴田町鶴田,青森県,3,40.75,140.43333333333334
つがる市木造（旧）,青森県,3,40.81666666666667,140.38333333333333
つがる市柏,青森県,3,40.78333333333333,140.41666666666666
つがる市稲垣町（旧２）,青森県,3,40.88333333333333,140.4
外ヶ浜町蟹田（旧）,青森県,3,41.05,140.63333333333333
藤崎町西豊田,青森県,3,40.65,140.5
藤崎町水木,青森県,3,40.66666666666666,140.55
田舎館村田舎館,青森県,3,40.63333333333333,140.55
平川市猿賀,青森県,3,40.61666666666667,140.56666666666666
八戸市湊町,青森県,3,40.53333333333333,141.51666666666668
八戸市内丸,青森県,3,40.516666666666666,141.48333333333332
八戸市南郷,青森県,3,40.4,141.43333333333334
十和田市西二番町,青森県,3,40.61666666666667,141.2
十和田市西十二番町,青森県,3,40.61666666666667,141.2
三沢市桜町（旧）,青森県,3,40.68333333333333,141.36666666666667
野辺地町田狭沢,青森県,3,40.86666666666667,141.15
野辺地町野辺地,青森県,3,40.86666666666667,141.13333333333333
七戸町七戸（旧）,青森県,3,40.7,141.15
七戸町森ノ上,青森県,3,40.75,141.15
六戸町犬落瀬,青森県,3,40.61666666666667,141.33333333333334
横浜町林ノ脇,青森県,3,41.083333333333336,141.25
横浜町寺下,青森県,3,41.083333333333336,141.25
東北町上北南,青森県,3,40.73333333333333,141.25
東北町塔ノ沢山,青森県,3,40.78333333333333,141.21666666666667
六ヶ所村尾駮,青森県,3,40.96666666666667,141.36666666666667
六ヶ所村出戸,青森県,3,41.0,141.36666666666667
三戸町在府小路町,青森県,3,40.38333333333333,141.26666666666668
五戸町古舘,青森県,3,40.53333333333333,141.3
五戸町倉石中市,青森県,3,40.5,141.25
青森南部町苫米地,青森県,3,40.46666666666667,141.38333333333333
おいらせ町中下田,青森県,3,40.6,141.4
おいらせ町上明堂,青森県,3,40.6,141.43333333333334
むつ市川内町,青森県,3,41.2,141.0
東通村尻屋,青森県,3,41.4,141.45
東通村白糠,青森県,3,41.16666666666666,141.38333333333333
風間浦村易国間,青森県,3,41.48333333333333,141.0
佐井村長後,青森県,3,41.333333333333336,140.81666666666666
佐井村佐井（旧）,青森県,3,41.43333333333333,140.86666666666667
五所川原市太田,青森県,2,41.06666666666667,140.4
五所川原市金木町（旧２）,青森県,2,40.9,140.45
五所川原市相内,青森県,2,41.05,140.35
平内町東田沢,青森県,2,41.0,140.91666666666666
つがる市車力町（旧２）,青森県,2,40.95,140.36666666666667
つがる市森田町,青森県,2,40.78333333333333,140.33333333333334
外ヶ浜町平舘,青森県,2,41.15,140.63333333333333
外ヶ浜町三厩,青森県,2,41.2,140.43333333333334
中泊町小泊,青森県,2,41.13333333333333,140.3
中泊町中里,青森県,2,40.96666666666667,140.43333333333334
弘前市和田町,青森県,2,40.61666666666667,140.45
弘前市弥生,青森県,2,40.65,140.36666666666667
弘前市城東中央,青森県,2,40.6,140.5
弘前市賀田,青森県,2,40.61666666666667,140.41666666666666
弘前市五所,青森県,2,40.583333333333336,140.4
黒石市市ノ町,青森県,2,40.65,140.6
鰺ヶ沢町本町,青森県,2,40.78333333333333,140.21666666666667
鰺ヶ沢町舞戸町小夜,青森県,2,40.78333333333333,140.2
深浦町長慶平,青森県,2,40.6,140.0
深浦町深浦岡町,青森県,2,40.65,139.93333333333334
深浦町深浦中沢,青森県,2,40.63333333333333,139.93333333333334
深浦町岩崎（旧）,青森県,2,40.583333333333336,139.93333333333334
西目屋村田代（旧）,青森県,2,40.583333333333336,140.3
大鰐町大鰐,青森県,2,40.516666666666666,140.56666666666666
平川市柏木町（旧）,青森県,2,40.583333333333336,140.56666666666666
平川市碇ヶ関（旧）,青森県,2,40.48333333333333,140.63333333333333
八戸市島守,青森県,2,40.38333333333333,141.51666666666668
十和田市奥瀬（旧）,青森県,2,40.583333333333336,141.11666666666667
田子町田子,青森県,2,40.333333333333336,141.15
青森南部町沖田面,青森県,2,40.41666666666666,141.28333333333333
新郷村戸来（旧）,青森県,2,40.46666666666667,141.16666666666666
むつ市大畑町奥薬研,青森県,2,41.38333333333333,141.05
むつ市脇野沢,青森県,2,41.15,140.81666666666666
七戸町北天間舘,青森県,1,40.78333333333333,141.06666666666666
宮古市田老,岩手県,3,39.73333333333333,141.96666666666667
久慈市川崎町,岩手県,3,40.18333333333333,141.78333333333333
久慈市枝成沢,岩手県,3,40.2,141.71666666666667
普代村銅屋,岩手県,3,40.0,141.88333333333333
野田村野田,岩手県,3,40.11666666666667,141.81666666666666
盛岡市薮川,岩手県,3,39.78333333333333,141.33333333333334
二戸市浄法寺町,岩手県,3,40.18333333333333,141.15
軽米町軽米,岩手県,3,40.333333333333336,141.46666666666667
矢巾町南矢幅,岩手県,3,39.6,141.15
宮古市鍬ヶ崎,岩手県,2,39.65,141.96666666666667
宮古市五月町,岩手県,2,39.65,141.95
宮古市川井,岩手県,2,39.6,141.68333333333334
宮古市区界,岩手県,2,39.63333333333333,141.43333333333334
宮古市茂市,岩手県,2,39.63333333333333,141.78333333333333
久慈市長内町,岩手県,2,40.18333333333333,141.76666666666668
久慈市山形町,岩手県,2,40.15,141.56666666666666
山田町八幡町,岩手県,2,39.46666666666667,141.95
山田町大沢,岩手県,2,39.48333333333333,141.96666666666667
岩手洋野町種市,岩手県,2,40.41666666666666,141.71666666666667
岩手洋野町大野,岩手県,2,40.28333333333333,141.61666666666667
大船渡市大船渡町,岩手県,2,39.06666666666667,141.71666666666667
釜石市中妻町,岩手県,2,39.266666666666666,141.85
住田町世田米,岩手県,2,39.15,141.58333333333334
盛岡市山王町,岩手県,2,39.7,141.16666666666666
盛岡市渋民,岩手県,2,39.85,141.16666666666666
二戸市福岡,岩手県,2,40.266666666666666,141.3
二戸市石切所,岩手県,2,40.266666666666666,141.28333333333333
葛巻町葛巻元木,岩手県,2,39.98333333333333,141.33333333333334
葛巻町消防分署,岩手県,2,40.03333333333333,141.45
岩手町五日市,岩手県,2,39.96666666666667,141.21666666666667
一戸町高善寺,岩手県,2,40.21666666666667,141.3
八幡平市大更,岩手県,2,39.93333333333333,141.1
八幡平市田頭,岩手県,2,39.91666666666666,141.08333333333334
八幡平市叺田,岩手県,2,40.1,141.05
八幡平市野駄,岩手県,2,39.95,141.06666666666666
九戸村伊保内,岩手県,2,40.21666666666667,141.41666666666666
紫波町紫波中央駅前,岩手県,2,39.55,141.15
滝沢市鵜飼,岩手県,2,39.73333333333333,141.08333333333334
花巻市大迫町,岩手県,2,39.48333333333333,141.28333333333333
花巻市石鳥谷町,岩手県,2,39.48333333333333,141.15
花巻市材木町,岩手県,2,39.38333333333333,141.11666666666667
花巻市東和町,岩手県,2,39.38333333333333,141.23333333333332
北上市柳原町,岩手県,2,39.3,141.11666666666667
北上市相去町,岩手県,2,39.25,141.1
遠野市青笹町,岩手県,2,39.333333333333336,141.56666666666666
遠野市宮守町,岩手県,2,39.35,141.35
一関市花泉町,岩手県,2,38.833333333333336,141.18333333333334
一関市千厩町,岩手県,2,38.91666666666666,141.33333333333334
金ケ崎町西根,岩手県,2,39.2,141.11666666666667
平泉町平泉,岩手県,2,38.98333333333333,141.11666666666667
奥州市水沢大鐘町,岩手県,2,39.13333333333333,141.13333333333333
奥州市水沢佐倉河,岩手県,2,39.15,141.15
奥州市江刺,岩手県,2,39.18333333333333,141.16666666666666
奥州市前沢,岩手県,2,39.05,141.11666666666667
奥州市胆沢,岩手県,2,39.11666666666667,141.06666666666666
奥州市衣川,岩手県,2,39.03333333333333,141.06666666666666
宮古市長沢,岩手県,1,39.583333333333336,141.81666666666666
岩泉町大川,岩手県,1,39.8,141.66666666666666
岩泉町岩泉,岩手県,1,39.85,141.8
田野畑村田野畑,岩手県,1,39.93333333333333,141.86666666666667
田野畑村役場,岩手県,1,39.93333333333333,141.88333333333333
大船渡市猪川町,岩手県,1,39.083333333333336,141.66666666666666
大船渡市盛町,岩手県,1,39.083333333333336,141.71666666666667
陸前高田市高田町,岩手県,1,39.03333333333333,141.61666666666667
釜石市只越町,岩手県,1,39.28333333333333,141.88333333333333
大槌町小鎚,岩手県,1,39.36666666666667,141.9
盛岡市馬場町,岩手県,1,39.7,141.15
雫石町千刈田,岩手県,1,39.7,140.98333333333332
雫石町西根上駒木野,岩手県,1,39.73333333333333,140.95
葛巻町役場（旧）,岩手県,1,40.03333333333333,141.43333333333334
花巻市大迫総合支所,岩手県,1,39.46666666666667,141.28333333333333
一関市大東町,岩手県,1,39.016666666666666,141.4
一関市竹山町,岩手県,1,38.93333333333333,141.13333333333333
一関市東山町,岩手県,1,39.0,141.25
一関市室根町,岩手県,1,38.93333333333333,141.45
